Country Name,Country Code,Series Name,Series Code,2015
Luxembourg,LUX,PISA: Mean performance on the science scale,LO.PISA.SCI,482.8064
Luxembourg,LUX,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,479.0130824
Luxembourg,LUX,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,486.6520611
"Macao SAR, China",MAC,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,543.8078
"Macao SAR, China",MAC,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,547.922679
"Macao SAR, China",MAC,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,539.7238381
"Macao SAR, China",MAC,PISA: Mean performance on the reading scale,LO.PISA.REA,508.6905
"Macao SAR, China",MAC,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,524.5389275
"Macao SAR, China",MAC,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,492.9613683
"Macao SAR, China",MAC,PISA: Mean performance on the science scale,LO.PISA.SCI,528.5496
"Macao SAR, China",MAC,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,532.4156655
"Macao SAR, China",MAC,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,524.7126329
"Macedonia, FYR",MKD,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,371.3114
"Macedonia, FYR",MKD,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,374.739739
"Macedonia, FYR",MKD,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,368.2373573
"Macedonia, FYR",MKD,PISA: Mean performance on the reading scale,LO.PISA.REA,351.7415
"Macedonia, FYR",MKD,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,375.8379589
"Macedonia, FYR",MKD,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,330.1350226
"Macedonia, FYR",MKD,PISA: Mean performance on the science scale,LO.PISA.SCI,383.6824
"Macedonia, FYR",MKD,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,394.4027358
"Macedonia, FYR",MKD,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,374.0697682
Madagascar,MDG,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
Madagascar,MDG,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
Madagascar,MDG,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
Madagascar,MDG,PISA: Mean performance on the reading scale,LO.PISA.REA,..
Madagascar,MDG,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
Madagascar,MDG,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
Madagascar,MDG,PISA: Mean performance on the science scale,LO.PISA.SCI,..
Madagascar,MDG,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
Madagascar,MDG,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
Malawi,MWI,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
Malawi,MWI,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
Malawi,MWI,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
Malawi,MWI,PISA: Mean performance on the reading scale,LO.PISA.REA,..
Malawi,MWI,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
Malawi,MWI,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
Malawi,MWI,PISA: Mean performance on the science scale,LO.PISA.SCI,..
Malawi,MWI,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
Malawi,MWI,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
Malaysia,MYS,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,446.1098
Malaysia,MYS,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,449.1973382
Malaysia,MYS,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,442.6725176
Malaysia,MYS,PISA: Mean performance on the reading scale,LO.PISA.REA,430.5782
Malaysia,MYS,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,445.3567032
Malaysia,MYS,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,414.1258659
Malaysia,MYS,PISA: Mean performance on the science scale,LO.PISA.SCI,442.9475
Malaysia,MYS,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,444.7308308
Malaysia,MYS,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,440.9622327
Mali,MLI,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
Mali,MLI,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
Mali,MLI,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
Mali,MLI,PISA: Mean performance on the reading scale,LO.PISA.REA,..
Mali,MLI,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
Mali,MLI,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
Mali,MLI,PISA: Mean performance on the science scale,LO.PISA.SCI,..
Mali,MLI,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
Mali,MLI,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
Malta,MLT,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,478.6448
Malta,MLT,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,480.6730974
Malta,MLT,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,476.6767311
Malta,MLT,PISA: Mean performance on the reading scale,LO.PISA.REA,446.6661
Malta,MLT,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,468.0581007
Malta,MLT,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,425.9100594
Malta,MLT,PISA: Mean performance on the science scale,LO.PISA.SCI,464.7819
Malta,MLT,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,470.2136948
Malta,MLT,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,459.5116513
Mauritius,MUS,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
Mauritius,MUS,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
Mauritius,MUS,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
Mauritius,MUS,PISA: Mean performance on the reading scale,LO.PISA.REA,..
Mauritius,MUS,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
Mauritius,MUS,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
Mauritius,MUS,PISA: Mean performance on the science scale,LO.PISA.SCI,..
Mauritius,MUS,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
Mauritius,MUS,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
Mexico,MEX,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,408.0235
Mexico,MEX,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,404.3348694
Mexico,MEX,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,411.6105127
Mexico,MEX,PISA: Mean performance on the reading scale,LO.PISA.REA,423.2765
Mexico,MEX,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,431.2322142
Mexico,MEX,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,415.5398247
Mexico,MEX,PISA: Mean performance on the science scale,LO.PISA.SCI,415.7099
Mexico,MEX,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,411.5535796
Mexico,MEX,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,419.7517336
Moldova,MDA,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,419.6635
Moldova,MDA,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,420.6077369
Moldova,MDA,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,418.7272561
Moldova,MDA,PISA: Mean performance on the reading scale,LO.PISA.REA,416.2293
Moldova,MDA,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,442.185002
Moldova,MDA,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,390.4921679
Moldova,MDA,PISA: Mean performance on the science scale,LO.PISA.SCI,427.9978
Moldova,MDA,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,431.4185954
Moldova,MDA,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,424.6058285
Mongolia,MNG,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
Mongolia,MNG,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
Mongolia,MNG,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
Mongolia,MNG,PISA: Mean performance on the reading scale,LO.PISA.REA,..
Mongolia,MNG,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
Mongolia,MNG,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
Mongolia,MNG,PISA: Mean performance on the science scale,LO.PISA.SCI,..
Mongolia,MNG,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
Mongolia,MNG,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
Montenegro,MNE,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,417.9341
Montenegro,MNE,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,417.7265351
Montenegro,MNE,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,418.1325886
Montenegro,MNE,PISA: Mean performance on the reading scale,LO.PISA.REA,426.8845
Montenegro,MNE,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,444.179088
Montenegro,MNE,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,410.3503804
Montenegro,MNE,PISA: Mean performance on the science scale,LO.PISA.SCI,411.3136
Montenegro,MNE,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,413.8134168
Montenegro,MNE,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,408.9238056
Morocco,MAR,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
Morocco,MAR,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
Morocco,MAR,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
Morocco,MAR,PISA: Mean performance on the reading scale,LO.PISA.REA,..
Morocco,MAR,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
Morocco,MAR,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
Morocco,MAR,PISA: Mean performance on the science scale,LO.PISA.SCI,..
Morocco,MAR,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
Morocco,MAR,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
Mozambique,MOZ,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
Mozambique,MOZ,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
Mozambique,MOZ,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
Mozambique,MOZ,PISA: Mean performance on the reading scale,LO.PISA.REA,..
Mozambique,MOZ,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
Mozambique,MOZ,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
Mozambique,MOZ,PISA: Mean performance on the science scale,LO.PISA.SCI,..
Mozambique,MOZ,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
Mozambique,MOZ,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
Namibia,NAM,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
Namibia,NAM,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
Namibia,NAM,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
Namibia,NAM,PISA: Mean performance on the reading scale,LO.PISA.REA,..
Namibia,NAM,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
Namibia,NAM,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
Namibia,NAM,PISA: Mean performance on the science scale,LO.PISA.SCI,..
Namibia,NAM,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
Namibia,NAM,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
Netherlands,NLD,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,512.2528
Netherlands,NLD,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,511.0159407
Netherlands,NLD,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,513.4978467
Netherlands,NLD,PISA: Mean performance on the reading scale,LO.PISA.REA,502.9591
Netherlands,NLD,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,514.7034556
Netherlands,NLD,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,491.1367106
Netherlands,NLD,PISA: Mean performance on the science scale,LO.PISA.SCI,508.5748
Netherlands,NLD,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,506.5180913
Netherlands,NLD,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,510.6451692
New Zealand,NZL,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,495.2233
New Zealand,NZL,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,490.9219058
New Zealand,NZL,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,499.4705472
New Zealand,NZL,PISA: Mean performance on the reading scale,LO.PISA.REA,509.2707
New Zealand,NZL,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,525.5198542
New Zealand,NZL,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,493.2257891
New Zealand,NZL,PISA: Mean performance on the science scale,LO.PISA.SCI,513.3035
New Zealand,NZL,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,510.7250268
New Zealand,NZL,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,515.8495911
Nicaragua,NIC,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
Nicaragua,NIC,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
Nicaragua,NIC,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
Nicaragua,NIC,PISA: Mean performance on the reading scale,LO.PISA.REA,..
Nicaragua,NIC,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
Nicaragua,NIC,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
Nicaragua,NIC,PISA: Mean performance on the science scale,LO.PISA.SCI,..
Nicaragua,NIC,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
Nicaragua,NIC,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
Niger,NER,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
Niger,NER,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
Niger,NER,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
Niger,NER,PISA: Mean performance on the reading scale,LO.PISA.REA,..
Niger,NER,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
Niger,NER,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
Niger,NER,PISA: Mean performance on the science scale,LO.PISA.SCI,..
Niger,NER,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
Niger,NER,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
Norway,NOR,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,501.7298
Norway,NOR,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,502.8736553
Norway,NOR,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,500.6149264
Norway,NOR,PISA: Mean performance on the reading scale,LO.PISA.REA,513.1912
Norway,NOR,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,533.3559993
Norway,NOR,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,493.5367362
Norway,NOR,PISA: Mean performance on the science scale,LO.PISA.SCI,498.4811
Norway,NOR,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,497.0013801
Norway,NOR,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,499.9233854
Oman,OMN,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
Oman,OMN,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
Oman,OMN,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
Oman,OMN,PISA: Mean performance on the reading scale,LO.PISA.REA,..
Oman,OMN,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
Oman,OMN,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
Oman,OMN,PISA: Mean performance on the science scale,LO.PISA.SCI,..
Oman,OMN,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
Oman,OMN,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
Panama,PAN,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
Panama,PAN,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
Panama,PAN,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
Panama,PAN,PISA: Mean performance on the reading scale,LO.PISA.REA,..
Panama,PAN,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
Panama,PAN,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
Panama,PAN,PISA: Mean performance on the science scale,LO.PISA.SCI,..
Panama,PAN,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
Panama,PAN,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
Paraguay,PRY,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
Paraguay,PRY,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
Paraguay,PRY,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
Paraguay,PRY,PISA: Mean performance on the reading scale,LO.PISA.REA,..
Paraguay,PRY,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
Paraguay,PRY,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
Paraguay,PRY,PISA: Mean performance on the science scale,LO.PISA.SCI,..
Paraguay,PRY,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
Paraguay,PRY,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
Peru,PER,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,386.5606
Peru,PER,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,381.7971565
Peru,PER,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,391.2785911
Peru,PER,PISA: Mean performance on the reading scale,LO.PISA.REA,397.5414
Peru,PER,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,401.4246901
Peru,PER,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,393.695225
Peru,PER,PISA: Mean performance on the science scale,LO.PISA.SCI,396.6836
Peru,PER,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,391.6809586
Peru,PER,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,401.638628
Philippines,PHL,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
Philippines,PHL,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
Philippines,PHL,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
Philippines,PHL,PISA: Mean performance on the reading scale,LO.PISA.REA,..
Philippines,PHL,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
Philippines,PHL,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
Philippines,PHL,PISA: Mean performance on the science scale,LO.PISA.SCI,..
Philippines,PHL,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
Philippines,PHL,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
Poland,POL,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,504.4693
Poland,POL,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,498.6466565
Poland,POL,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,510.0876955
Poland,POL,PISA: Mean performance on the reading scale,LO.PISA.REA,505.6971
Poland,POL,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,520.6746402
Poland,POL,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,491.2446417
Poland,POL,PISA: Mean performance on the science scale,LO.PISA.SCI,501.4353
Poland,POL,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,498.3032362
Poland,POL,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,504.4576107
Portugal,PRT,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,491.627
Portugal,PRT,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,486.5997385
Portugal,PRT,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,496.560575
Portugal,PRT,PISA: Mean performance on the reading scale,LO.PISA.REA,498.1289
Portugal,PRT,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,506.5517668
Portugal,PRT,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,489.8628966
Portugal,PRT,PISA: Mean performance on the science scale,LO.PISA.SCI,501.1001
Portugal,PRT,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,496.0552209
Portugal,PRT,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,506.0509536
Qatar,QAT,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,402.4007
Qatar,QAT,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,408.3214385
Qatar,QAT,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,396.7547392
Qatar,QAT,PISA: Mean performance on the reading scale,LO.PISA.REA,401.8874
Qatar,QAT,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,428.9546256
Qatar,QAT,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,376.0766086
Qatar,QAT,PISA: Mean performance on the science scale,LO.PISA.SCI,417.6112
Qatar,QAT,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,429.4478778
Qatar,QAT,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,406.3239219
Russian Federation,RUS,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,494.06
Russian Federation,RUS,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,491.121915
Russian Federation,RUS,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,497.0891099
Russian Federation,RUS,PISA: Mean performance on the reading scale,LO.PISA.REA,494.6278
Russian Federation,RUS,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,507.483307
Russian Federation,RUS,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,481.37435
Russian Federation,RUS,PISA: Mean performance on the science scale,LO.PISA.SCI,486.631
Russian Federation,RUS,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,484.5142843
Russian Federation,RUS,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,488.8133328
Rwanda,RWA,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
Rwanda,RWA,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
Rwanda,RWA,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
Rwanda,RWA,PISA: Mean performance on the reading scale,LO.PISA.REA,..
Rwanda,RWA,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
Rwanda,RWA,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
Rwanda,RWA,PISA: Mean performance on the science scale,LO.PISA.SCI,..
Rwanda,RWA,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
Rwanda,RWA,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
Saudi Arabia,SAU,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
Saudi Arabia,SAU,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
Saudi Arabia,SAU,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
Saudi Arabia,SAU,PISA: Mean performance on the reading scale,LO.PISA.REA,..
Saudi Arabia,SAU,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
Saudi Arabia,SAU,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
Saudi Arabia,SAU,PISA: Mean performance on the science scale,LO.PISA.SCI,..
Saudi Arabia,SAU,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
Saudi Arabia,SAU,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
Senegal,SEN,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
Senegal,SEN,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
Senegal,SEN,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
Senegal,SEN,PISA: Mean performance on the reading scale,LO.PISA.REA,..
Senegal,SEN,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
Senegal,SEN,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
Senegal,SEN,PISA: Mean performance on the science scale,LO.PISA.SCI,..
Senegal,SEN,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
Senegal,SEN,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
Serbia,SRB,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
Serbia,SRB,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
Serbia,SRB,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
Serbia,SRB,PISA: Mean performance on the reading scale,LO.PISA.REA,..
Serbia,SRB,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
Serbia,SRB,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
Serbia,SRB,PISA: Mean performance on the science scale,LO.PISA.SCI,..
Serbia,SRB,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
Serbia,SRB,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
Seychelles,SYC,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
Seychelles,SYC,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
Seychelles,SYC,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
Seychelles,SYC,PISA: Mean performance on the reading scale,LO.PISA.REA,..
Seychelles,SYC,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
Seychelles,SYC,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
Seychelles,SYC,PISA: Mean performance on the science scale,LO.PISA.SCI,..
Seychelles,SYC,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
Seychelles,SYC,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
Singapore,SGP,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,564.1897
Singapore,SGP,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,564.2545338
Singapore,SGP,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,564.1290035
Singapore,SGP,PISA: Mean performance on the reading scale,LO.PISA.REA,535.1002
Singapore,SGP,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,545.5584787
Singapore,SGP,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,525.3152662
Singapore,SGP,PISA: Mean performance on the science scale,LO.PISA.SCI,555.5747
